Review,Answer
"Take  it  !  !  Great  way  to  get  your  non-western  req  out  of  the  way  if  you  're  in  history  ,  super  interesting  if  you  want  to  learn  more  about  Japan  or  WWII  or  Asia  .  ",Satisfied
"Take  it  !  !  Great  way  to  get  your  non-western  req  out  of  the  way  if  you  're  in  history  ,  super  interesting  if  you  want  to  learn  more  about  Japan  or  WWII  or  Asia  .  ",Satisfied
"It  's  a  good  introduction  ,  but  I  feel  like  I  have  a  very  shallow  understanding  of  abnormal  psychology  still  .  ",Dissatisfied
"It  's  a  good  introduction  ,  but  I  feel  like  I  have  a  very  shallow  understanding  of  abnormal  psychology  still  .  ",Dissatisfied
"It  's  a  good  introduction  ,  but  I  feel  like  I  have  a  very  shallow  understanding  of  abnormal  psychology  still  .  ",Neither Satisfied Nor Dissatisfied
Anyone  interested  in  American  history  or  politics  needs  to  take  this  class  .,Satisfied
Anyone  interested  in  American  history  or  politics  needs  to  take  this  class  .,Satisfied
Anyone  interested  in  American  history  or  politics  needs  to  take  this  class  .,Neither Satisfied Nor Dissatisfied
Good  class  if  you  have  n't  take  a  psychology  class  before  .,Satisfied
Good  class  if  you  have  n't  take  a  psychology  class  before  .,Satisfied
Good  class  if  you  have  n't  take  a  psychology  class  before  .,Satisfied
Take  it  !  !  I  do  not  enjoy  sociology  in  general  but  this  has  been  one  of  my  favorite  classes  at  Princeton  .,Satisfied
Take  it  !  !  I  do  not  enjoy  sociology  in  general  but  this  has  been  one  of  my  favorite  classes  at  Princeton  .,Satisfied
Take  it  !  !  I  do  not  enjoy  sociology  in  general  but  this  has  been  one  of  my  favorite  classes  at  Princeton  .,Satisfied
It  's  a  great  American  history  course  !,Satisfied
It  's  a  great  American  history  course  !,Satisfied
It  's  a  great  American  history  course  !,Satisfied
Take  this  course  if  you  have  even  a  passing  interest  in  politics  or  philosophy  .  It  is  worth  your  while  and  greatly  enhances  your  thinking  .,Satisfied
Take  this  course  if  you  have  even  a  passing  interest  in  politics  or  philosophy  .  It  is  worth  your  while  and  greatly  enhances  your  thinking  .,Satisfied
Take  this  course  if  you  have  even  a  passing  interest  in  politics  or  philosophy  .  It  is  worth  your  while  and  greatly  enhances  your  thinking  .,Satisfied
"As  long  as  Professor  ___  is  teaching  it  ,  you  ABSOLUTELY  should  take  it  .  ",Satisfied
"As  long  as  Professor  ___  is  teaching  it  ,  you  ABSOLUTELY  should  take  it  .  ",Satisfied
"As  long  as  Professor  ___  is  teaching  it  ,  you  ABSOLUTELY  should  take  it  .  ",Satisfied
Good  class  to  ___,Satisfied
Good  class  to  ___,Neither Satisfied Nor Dissatisfied
Good  class  to  ___,Satisfied
"It  's  a  philosophy  course  .  Be  prepared  to  do  a  lot  of  reading  and  to  endure  a  lot  of  BS  during  precept  .  But  the  topics  are  interesting  ,  and  ___  is  a  decent  lecturer  .  ",Neither Satisfied Nor Dissatisfied
"It  's  a  philosophy  course  .  Be  prepared  to  do  a  lot  of  reading  and  to  endure  a  lot  of  BS  during  precept  .  But  the  topics  are  interesting  ,  and  ___  is  a  decent  lecturer  .  ",Satisfied
"It  's  a  philosophy  course  .  Be  prepared  to  do  a  lot  of  reading  and  to  endure  a  lot  of  BS  during  precept  .  But  the  topics  are  interesting  ,  and  ___  is  a  decent  lecturer  .  ",Dissatisfied
"Good  class  to  ___  ,  though  be  careful  of  the  curve  otherwise  .  ",Neither Satisfied Nor Dissatisfied
"Good  class  to  ___  ,  though  be  careful  of  the  curve  otherwise  .  ",Neither Satisfied Nor Dissatisfied
"Good  class  to  ___  ,  though  be  careful  of  the  curve  otherwise  .  ",Neither Satisfied Nor Dissatisfied
"It  's  a  really  fun  class  ,  but  make  sure  you  go  to  lecture  because  a  lot  of  exam  questions  are  based  on  that  .  ",Satisfied
"It  's  a  really  fun  class  ,  but  make  sure  you  go  to  lecture  because  a  lot  of  exam  questions  are  based  on  that  .  ",Satisfied
"It  's  a  really  fun  class  ,  but  make  sure  you  go  to  lecture  because  a  lot  of  exam  questions  are  based  on  that  .  ",Satisfied
Take  this  course  if  you  want  to  actually  know  something  about  current  public  policy  .,Satisfied
Take  this  course  if  you  want  to  actually  know  something  about  current  public  policy  .,Satisfied
Take  this  course  if  you  want  to  actually  know  something  about  current  public  policy  .,Satisfied
"As  long  as  you  go  to  lecture  ,  you  should  be  fine  in  this  class  .  ",Neither Satisfied Nor Dissatisfied
"As  long  as  you  go  to  lecture  ,  you  should  be  fine  in  this  class  .  ",Neither Satisfied Nor Dissatisfied
"As  long  as  you  go  to  lecture  ,  you  should  be  fine  in  this  class  .  ",Neither Satisfied Nor Dissatisfied
"Take  it  !  !  It  's  a  lot  of  work  ,  but  Bass  '  lectures  are  worth  it  .  ",Satisfied
"Take  it  !  !  It  's  a  lot  of  work  ,  but  Bass  '  lectures  are  worth  it  .  ",Satisfied
"Take  it  !  !  It  's  a  lot  of  work  ,  but  Bass  '  lectures  are  worth  it  .  ",Satisfied
Ask  the  professor  questions  .  She  is  incredibly  intelligent  and  knowledgeable  .,Satisfied
Ask  the  professor  questions  .  She  is  incredibly  intelligent  and  knowledgeable  .,Satisfied
Ask  the  professor  questions  .  She  is  incredibly  intelligent  and  knowledgeable  .,Satisfied
It  's  a  very  good  course  to  take  for  Professor  ___  's  energy  and  excitement  about  the  subject  of  global  health  -  however  the  breadth  of  the  course  is  a  bit  staggering  .,Satisfied
It  's  a  very  good  course  to  take  for  Professor  ___  's  energy  and  excitement  about  the  subject  of  global  health  -  however  the  breadth  of  the  course  is  a  bit  staggering  .,Neither Satisfied Nor Dissatisfied
It  's  a  very  good  course  to  take  for  Professor  ___  's  energy  and  excitement  about  the  subject  of  global  health  -  however  the  breadth  of  the  course  is  a  bit  staggering  .,Satisfied
"Take  it  !  Amazing  course  ,  amazing  professor  !  Fair  papers  and  examination  .  You  wo  n't  regret  it  !  ",Satisfied
"Take  it  !  Amazing  course  ,  amazing  professor  !  Fair  papers  and  examination  .  You  wo  n't  regret  it  !  ",Satisfied
"Take  it  !  Amazing  course  ,  amazing  professor  !  Fair  papers  and  examination  .  You  wo  n't  regret  it  !  ",Satisfied
Good  class  to  take  !,Satisfied
Good  class  to  take  !,Satisfied
Good  class  to  take  !,Satisfied
"It  's  an  interesting  class  ,  but  definitely  the  most  stressful  one  out  of  my  semester  .  ",Neither Satisfied Nor Dissatisfied
"It  's  an  interesting  class  ,  but  definitely  the  most  stressful  one  out  of  my  semester  .  ",Neither Satisfied Nor Dissatisfied
"It  's  an  interesting  class  ,  but  definitely  the  most  stressful  one  out  of  my  semester  .  ",Satisfied
Good  class  to  take  to  understand  the  United  States  '  past,Satisfied
Good  class  to  take  to  understand  the  United  States  '  past,Satisfied
Good  class  to  take  to  understand  the  United  States  '  past,Satisfied
"TAKE  THIS  COURSE  it  is  FANTASTIC  .  Even  if  you  do  n't  think  you  're  interested  ,  this  stuff  is  so  relevant  to  our  lives  and  so  fascinating  .  Prof.  ___  is  amazing  .  ",Satisfied
"TAKE  THIS  COURSE  it  is  FANTASTIC  .  Even  if  you  do  n't  think  you  're  interested  ,  this  stuff  is  so  relevant  to  our  lives  and  so  fascinating  .  Prof.  ___  is  amazing  .  ",Satisfied
"TAKE  THIS  COURSE  it  is  FANTASTIC  .  Even  if  you  do  n't  think  you  're  interested  ,  this  stuff  is  so  relevant  to  our  lives  and  so  fascinating  .  Prof.  ___  is  amazing  .  ",Satisfied
Attend  all  the  lectures  !  They  're  worth  it  .,Satisfied
Attend  all  the  lectures  !  They  're  worth  it  .,Satisfied
Attend  all  the  lectures  !  They  're  worth  it  .,Satisfied
Take  it  !  And  read  as  much  as  you  can  before  lectures  because  they  make  the  lectures  even  that  much  more  interesting  .,Satisfied
Take  it  !  And  read  as  much  as  you  can  before  lectures  because  they  make  the  lectures  even  that  much  more  interesting  .,Satisfied
Take  it  !  And  read  as  much  as  you  can  before  lectures  because  they  make  the  lectures  even  that  much  more  interesting  .,Satisfied
"It  's  certainly  a  good  class  ,  although  I  think  it  is  a  little  overrated  .  ",Neither Satisfied Nor Dissatisfied
"It  's  certainly  a  good  class  ,  although  I  think  it  is  a  little  overrated  .  ",Satisfied
"It  's  certainly  a  good  class  ,  although  I  think  it  is  a  little  overrated  .  ",Neither Satisfied Nor Dissatisfied
"Good  class  to  take  whether  prereq  ,  departmental  ,  or  just  in  general  .  ",Satisfied
"Good  class  to  take  whether  prereq  ,  departmental  ,  or  just  in  general  .  ",Satisfied
"Good  class  to  take  whether  prereq  ,  departmental  ,  or  just  in  general  .  ",Satisfied
Take  this  course  ONLY  if  you  are  serious  about  politics  .,Neither Satisfied Nor Dissatisfied
Take  this  course  ONLY  if  you  are  serious  about  politics  .,Neither Satisfied Nor Dissatisfied
Take  this  course  ONLY  if  you  are  serious  about  politics  .,Neither Satisfied Nor Dissatisfied
"Attend  lectures  ,  do  n't  worry  so  much  about  keeping  up  with  the  readings  .  Participate  a  ton  ,  even  if  you  do  n't  think  you  know  what  you  're  talking  about  .  ",Neither Satisfied Nor Dissatisfied
"Attend  lectures  ,  do  n't  worry  so  much  about  keeping  up  with  the  readings  .  Participate  a  ton  ,  even  if  you  do  n't  think  you  know  what  you  're  talking  about  .  ",Neither Satisfied Nor Dissatisfied
"Attend  lectures  ,  do  n't  worry  so  much  about  keeping  up  with  the  readings  .  Participate  a  ton  ,  even  if  you  do  n't  think  you  know  what  you  're  talking  about  .  ",Neither Satisfied Nor Dissatisfied
it  's  enjoyable  for  the  most  part  .  some  of  the  material  was  less  interesting  to  me  than  others,Neither Satisfied Nor Dissatisfied
it  's  enjoyable  for  the  most  part  .  some  of  the  material  was  less  interesting  to  me  than  others,Satisfied
it  's  enjoyable  for  the  most  part  .  some  of  the  material  was  less  interesting  to  me  than  others,Neither Satisfied Nor Dissatisfied
"Good  class  with  a  great  professor  ,  but  be  warned  that  the  grading  for  the  class  is  kind  of  random  with  its  reliance  on  the  precept  grade  and  two  exams  .  This  does  make  it  a  great  ___  class  though  .  ",Satisfied
"Good  class  with  a  great  professor  ,  but  be  warned  that  the  grading  for  the  class  is  kind  of  random  with  its  reliance  on  the  precept  grade  and  two  exams  .  This  does  make  it  a  great  ___  class  though  .  ",Satisfied
"Good  class  with  a  great  professor  ,  but  be  warned  that  the  grading  for  the  class  is  kind  of  random  with  its  reliance  on  the  precept  grade  and  two  exams  .  This  does  make  it  a  great  ___  class  though  .  ",Satisfied
"Awesome  class  ,  take  it  with  ___  and  pray  that  ___  will  be  your  preceptor  .  ___  supposedly  only  talks  about  his  books  during  his  precept  ,  and  social  contracts  are  kind  of  boring  ...  ",Satisfied
"Awesome  class  ,  take  it  with  ___  and  pray  that  ___  will  be  your  preceptor  .  ___  supposedly  only  talks  about  his  books  during  his  precept  ,  and  social  contracts  are  kind  of  boring  ...  ",Satisfied
"Awesome  class  ,  take  it  with  ___  and  pray  that  ___  will  be  your  preceptor  .  ___  supposedly  only  talks  about  his  books  during  his  precept  ,  and  social  contracts  are  kind  of  boring  ...  ",Satisfied
Take  this  course  unless  you  are  afraid  that  you  will  do  poorly  (  You  ca  n't  PDF  )  .,Satisfied
Take  this  course  unless  you  are  afraid  that  you  will  do  poorly  (  You  ca  n't  PDF  )  .,Satisfied
Take  this  course  unless  you  are  afraid  that  you  will  do  poorly  (  You  ca  n't  PDF  )  .,Neither Satisfied Nor Dissatisfied
Take  it  !  Barry  is  amazing  !,Satisfied
Take  it  !  Barry  is  amazing  !,Satisfied
Take  it  !  Barry  is  amazing  !,Satisfied
"Awesome  course  !  Professor  ___  is  fantastic  ,  and  the  readings  (  if  you  do  them  )  are  pretty  enriching  as  well  .  Would  definitely  recommend  ,  especially  if  you  are  looking  to  fill  the  HA  requirement  .  ",Satisfied
"Awesome  course  !  Professor  ___  is  fantastic  ,  and  the  readings  (  if  you  do  them  )  are  pretty  enriching  as  well  .  Would  definitely  recommend  ,  especially  if  you  are  looking  to  fill  the  HA  requirement  .  ",Satisfied
"Awesome  course  !  Professor  ___  is  fantastic  ,  and  the  readings  (  if  you  do  them  )  are  pretty  enriching  as  well  .  Would  definitely  recommend  ,  especially  if  you  are  looking  to  fill  the  HA  requirement  .  ",Satisfied
It  's  fun  and  the  workload  is  doable  .,Satisfied
It  's  fun  and  the  workload  is  doable  .,Satisfied
It  's  fun  and  the  workload  is  doable  .,Satisfied
"Take  it  !  Enjoy  it  ,  live  it  ,  and  love  it  .  ",Satisfied
"Take  it  !  Enjoy  it  ,  live  it  ,  and  love  it  .  ",Satisfied
"Take  it  !  Enjoy  it  ,  live  it  ,  and  love  it  .  ",Satisfied
Take  this  course  with  ___  !  Fantastic  lectures  .  Absolutely  no  drawbacks  to  taking  REL  252  .,Satisfied
Take  this  course  with  ___  !  Fantastic  lectures  .  Absolutely  no  drawbacks  to  taking  REL  252  .,Satisfied
