Review,Answer
Be  prepared  for  a  lot  of  work  -  coursera  lectures  way  more  helpful  than  actual  lectures,Neither Satisfied Nor Dissatisfied
Be  prepared  for  a  lot  of  work  -  coursera  lectures  way  more  helpful  than  actual  lectures,Satisfied
I  would  take  this  course  if  you  might  be  interested  in  the  subject  .  Just  be  warned  that  it  is  very  time-consuming  .,Satisfied
I  would  take  this  course  if  you  might  be  interested  in  the  subject  .  Just  be  warned  that  it  is  very  time-consuming  .,Satisfied
I  would  take  this  course  if  you  might  be  interested  in  the  subject  .  Just  be  warned  that  it  is  very  time-consuming  .,Satisfied
Takes  some  time  -  but  fun,Satisfied
Takes  some  time  -  but  fun,Satisfied
Takes  some  time  -  but  fun,Satisfied
Something  different  and  interesting  .  Take  it  !  Certainly  do  n't  have  to  be  a  chemistry  or  mol  bio  major  to  enjoy  it/understand  the  material  .,Satisfied
Something  different  and  interesting  .  Take  it  !  Certainly  do  n't  have  to  be  a  chemistry  or  mol  bio  major  to  enjoy  it/understand  the  material  .,Satisfied
Something  different  and  interesting  .  Take  it  !  Certainly  do  n't  have  to  be  a  chemistry  or  mol  bio  major  to  enjoy  it/understand  the  material  .,Satisfied
technical  course  -  great  to  develop  a  foundation  in  fixed  income  and  commodities,Satisfied
technical  course  -  great  to  develop  a  foundation  in  fixed  income  and  commodities,Satisfied
technical  course  -  great  to  develop  a  foundation  in  fixed  income  and  commodities,Satisfied
Be  prepared  for  weekly  problem  sets  .  The  course  was  taught  well  with  an  overview  of  a  lot  of  material  .,Satisfied
Be  prepared  for  weekly  problem  sets  .  The  course  was  taught  well  with  an  overview  of  a  lot  of  material  .,Neither Satisfied Nor Dissatisfied
Be  prepared  for  weekly  problem  sets  .  The  course  was  taught  well  with  an  overview  of  a  lot  of  material  .,Satisfied
If  ___  's  teaching  -  take  it  !  I  ca  n't  imagine  a  clearer  presentation  of  the  topics  covered  in  this  class  .,Satisfied
If  ___  's  teaching  -  take  it  !  I  ca  n't  imagine  a  clearer  presentation  of  the  topics  covered  in  this  class  .,Satisfied
If  ___  's  teaching  -  take  it  !  I  ca  n't  imagine  a  clearer  presentation  of  the  topics  covered  in  this  class  .,Neither Satisfied Nor Dissatisfied
The  book  is  very  good  .  Lectures  are  n't  necessary  -  but  provide  a  good  introduction  before  reading  the  book  .,Satisfied
The  book  is  very  good  .  Lectures  are  n't  necessary  -  but  provide  a  good  introduction  before  reading  the  book  .,Neither Satisfied Nor Dissatisfied
The  book  is  very  good  .  Lectures  are  n't  necessary  -  but  provide  a  good  introduction  before  reading  the  book  .,Satisfied
Be  prepared  to  do  a  lot  of  work  -  but  expect  great  satisfaction  upon  succeeding  in  the  programming  assignments  .,Satisfied
Be  prepared  to  do  a  lot  of  work  -  but  expect  great  satisfaction  upon  succeeding  in  the  programming  assignments  .,Satisfied
Be  prepared  to  do  a  lot  of  work  -  but  expect  great  satisfaction  upon  succeeding  in  the  programming  assignments  .,Satisfied
Somewhat  interesting  material  -  make  sure  to  go  to  lecture  and  stay  current  on  the  concepts,Satisfied
Somewhat  interesting  material  -  make  sure  to  go  to  lecture  and  stay  current  on  the  concepts,Satisfied
Somewhat  interesting  material  -  make  sure  to  go  to  lecture  and  stay  current  on  the  concepts,Neither Satisfied Nor Dissatisfied
The  class  is  good  .  Theoretical  stuff  can  be  a  pain  .  Assignments  are  fun  .,Neither Satisfied Nor Dissatisfied
The  class  is  good  .  Theoretical  stuff  can  be  a  pain  .  Assignments  are  fun  .,Neither Satisfied Nor Dissatisfied
The  class  is  good  .  Theoretical  stuff  can  be  a  pain  .  Assignments  are  fun  .,Satisfied
If  ___  and  Josh  are  teaching  -  take  it  .,Satisfied
If  ___  and  Josh  are  teaching  -  take  it  .,Neither Satisfied Nor Dissatisfied
If  ___  and  Josh  are  teaching  -  take  it  .,Satisfied
Be  prepared  to  have  a  lot  of  laboratory  time  with  the  different  microscopes  and  spectrometers  .,Neither Satisfied Nor Dissatisfied
Be  prepared  to  have  a  lot  of  laboratory  time  with  the  different  microscopes  and  spectrometers  .,Neither Satisfied Nor Dissatisfied
Be  prepared  to  have  a  lot  of  laboratory  time  with  the  different  microscopes  and  spectrometers  .,Satisfied
Somewhat  interesting  material  -  make  sure  to  go  to  lecture  and  stay  current  on  the  concepts,Satisfied
Somewhat  interesting  material  -  make  sure  to  go  to  lecture  and  stay  current  on  the  concepts,Neither Satisfied Nor Dissatisfied
Somewhat  interesting  material  -  make  sure  to  go  to  lecture  and  stay  current  on  the  concepts,Neither Satisfied Nor Dissatisfied
The  concepts  of  this  class  are  interesting  -  but  the  course  does  come  with  a  fair  amount  of  work  so  be  prepared  to  invest  some  time  .,Satisfied
The  concepts  of  this  class  are  interesting  -  but  the  course  does  come  with  a  fair  amount  of  work  so  be  prepared  to  invest  some  time  .,Satisfied
The  concepts  of  this  class  are  interesting  -  but  the  course  does  come  with  a  fair  amount  of  work  so  be  prepared  to  invest  some  time  .,Satisfied
Be  prepared  to  put  in  a  lot  of  time  .,Neither Satisfied Nor Dissatisfied
Be  prepared  to  put  in  a  lot  of  time  .,Neither Satisfied Nor Dissatisfied
Be  prepared  to  put  in  a  lot  of  time  .,Satisfied
The  course  is  like  a  continuation  of  226  .  402  is  particularly  interesting  because  the  field  of  AI  is  still  very  young  .  Prof.  ___  definitely  knows  his  stuff  .,Satisfied
The  course  is  like  a  continuation  of  226  .  402  is  particularly  interesting  because  the  field  of  AI  is  still  very  young  .  Prof.  ___  definitely  knows  his  stuff  .,Satisfied
The  course  is  like  a  continuation  of  226  .  402  is  particularly  interesting  because  the  field  of  AI  is  still  very  young  .  Prof.  ___  definitely  knows  his  stuff  .,Satisfied
Spend  a  good  time  understanding  why  the  algorithms  are  important  .,Satisfied
Spend  a  good  time  understanding  why  the  algorithms  are  important  .,Neither Satisfied Nor Dissatisfied
Spend  a  good  time  understanding  why  the  algorithms  are  important  .,Neither Satisfied Nor Dissatisfied
be  prepared  to  read  a  lot,Neither Satisfied Nor Dissatisfied
be  prepared  to  read  a  lot,Neither Satisfied Nor Dissatisfied
be  prepared  to  read  a  lot,Neither Satisfied Nor Dissatisfied
The  exams  are  really  unfair  -  so  do  n't  expect  to  do  too  well  .,Dissatisfied
The  exams  are  really  unfair  -  so  do  n't  expect  to  do  too  well  .,Dissatisfied
The  exams  are  really  unfair  -  so  do  n't  expect  to  do  too  well  .,Dissatisfied
Spend  the  time  to  learn  the  material  in  the  beginning  .,Neither Satisfied Nor Dissatisfied
Spend  the  time  to  learn  the  material  in  the  beginning  .,Neither Satisfied Nor Dissatisfied
Spend  the  time  to  learn  the  material  in  the  beginning  .,Neither Satisfied Nor Dissatisfied
The  final  project  is  an  amazing  experience  .  Take  this  class  .,Satisfied
The  final  project  is  an  amazing  experience  .  Take  this  class  .,Satisfied
The  final  project  is  an  amazing  experience  .  Take  this  class  .,Satisfied
Be  sure  to  commit  a  lot  of  time  to  the  course  .  Requires  much  more  time  that  other  courses  .  Make  sure  to  start  assignments  early  .,Neither Satisfied Nor Dissatisfied
Be  sure  to  commit  a  lot  of  time  to  the  course  .  Requires  much  more  time  that  other  courses  .  Make  sure  to  start  assignments  early  .,Neither Satisfied Nor Dissatisfied
Be  sure  to  commit  a  lot  of  time  to  the  course  .  Requires  much  more  time  that  other  courses  .  Make  sure  to  start  assignments  early  .,Neither Satisfied Nor Dissatisfied
The  lectures  are  a  little  slow  and  while  you  will  learn  the  material  you  will  need  to  find  the  good  preceptor  to  go  to  her  reviews  before  the  exams  .,Dissatisfied
The  lectures  are  a  little  slow  and  while  you  will  learn  the  material  you  will  need  to  find  the  good  preceptor  to  go  to  her  reviews  before  the  exams  .,Neither Satisfied Nor Dissatisfied
The  lectures  are  a  little  slow  and  while  you  will  learn  the  material  you  will  need  to  find  the  good  preceptor  to  go  to  her  reviews  before  the  exams  .,Neither Satisfied Nor Dissatisfied
Spend  time,Neither Satisfied Nor Dissatisfied
Spend  time,Neither Satisfied Nor Dissatisfied
Spend  time,Neither Satisfied Nor Dissatisfied
BEST  .  COURSE  .  ___  .  The  project  makes  up  for  the  mildly  boring  lectures  and  the  difficult  early  projects  .  Do  it  -  do  it  ___  .,Satisfied
BEST  .  COURSE  .  ___  .  The  project  makes  up  for  the  mildly  boring  lectures  and  the  difficult  early  projects  .  Do  it  -  do  it  ___  .,Satisfied
BEST  .  COURSE  .  ___  .  The  project  makes  up  for  the  mildly  boring  lectures  and  the  difficult  early  projects  .  Do  it  -  do  it  ___  .,Satisfied
start  assignments  early  !,Neither Satisfied Nor Dissatisfied
start  assignments  early  !,Neither Satisfied Nor Dissatisfied
start  assignments  early  !,Neither Satisfied Nor Dissatisfied
The  material  in  COS  226  is  a  little  bit  dry  but  the  class  is  really  good  and  the  amount  of  applications  of  the  algorithms  and  data  structures  we  learn  are  staggering  .,Dissatisfied
The  material  in  COS  226  is  a  little  bit  dry  but  the  class  is  really  good  and  the  amount  of  applications  of  the  algorithms  and  data  structures  we  learn  are  staggering  .,Neither Satisfied Nor Dissatisfied
The  material  in  COS  226  is  a  little  bit  dry  but  the  class  is  really  good  and  the  amount  of  applications  of  the  algorithms  and  data  structures  we  learn  are  staggering  .,Neither Satisfied Nor Dissatisfied
If  AI  sounds  interesting  -  take  this  course  .  It  's  not  too  bad  work-wise  and  the  problem  space  is  fun  .,Satisfied
If  AI  sounds  interesting  -  take  this  course  .  It  's  not  too  bad  work-wise  and  the  problem  space  is  fun  .,Satisfied
If  AI  sounds  interesting  -  take  this  course  .  It  's  not  too  bad  work-wise  and  the  problem  space  is  fun  .,Satisfied
Start  assignments  early  .,Neither Satisfied Nor Dissatisfied
Start  assignments  early  .,Neither Satisfied Nor Dissatisfied
Start  assignments  early  .,Neither Satisfied Nor Dissatisfied
Best  class  at  Princeton  .,Satisfied
Best  class  at  Princeton  .,Satisfied
Best  class  at  Princeton  .,Satisfied
The  material  itself  is  fascinating  -  and  it  is  presented  well  and  clearly  in  this  course  .  Take  it  if  you  have  any  interest  in  the  subject  .,Satisfied
The  material  itself  is  fascinating  -  and  it  is  presented  well  and  clearly  in  this  course  .  Take  it  if  you  have  any  interest  in  the  subject  .,Satisfied
The  material  itself  is  fascinating  -  and  it  is  presented  well  and  clearly  in  this  course  .  Take  it  if  you  have  any  interest  in  the  subject  .,Satisfied
Start  assignments  early  and  go  to  office  hours  .,Neither Satisfied Nor Dissatisfied
Start  assignments  early  and  go  to  office  hours  .,Neither Satisfied Nor Dissatisfied
Start  assignments  early  and  go  to  office  hours  .,Neither Satisfied Nor Dissatisfied
If  interested  in  using  microscopy  techniques  -  take  this  class  !,Satisfied
If  interested  in  using  microscopy  techniques  -  take  this  class  !,Satisfied
